# halo-id  m200  ra  dec  z  vdisp
901  58857000012904.641  0.035439434  0.783876236  0.085178   413.68
902  56293000005639.680  0.080713275  0.137802122  0.137146   356.94
903  56572999937562.320  0.922485049  0.765471739  0.139150   396.19
904  57622999998836.328  0.050995554  0.249130043  0.140108   338.80
905  55609999990153.211  0.553595749  0.236966843  0.142558   359.49
906  56449000031650.727  0.888672786  0.621295326  0.115553   477.48
907  55123999994099.617  0.083483636  0.314412338  0.087708   453.03
908  48767999963674.750  0.571874583  0.688576023  0.117573   382.59
909  51931000049088.242  0.189373460  0.141524386  0.143025   516.68
910  54982999966056.992  0.474687669  0.220679431  0.134111   423.32
911  40019999972337.477  0.755340103  0.497787101  0.051889   369.17
912  49126999974678.133  0.785415617  0.188661365  0.143527   490.01
913  46695999967517.445  0.785853694  0.754064267  0.114812   426.16
914  48853999991974.555  0.515067606  0.707762428  0.146657   371.40
915  36693000009168.539  0.692989961  0.488128449  0.079812   261.98
916  40781999971274.211  0.676269707  0.743470119  0.080507   429.73
917  35403999993777.180  0.265084097  0.144602274  0.130038   321.51
918  35765999982448.523  0.842278444  0.444311958  0.085898   264.03
919  36517000041334.258  0.334478389  0.728325897  0.103455   412.66
920  35791000021361.594  0.969008546  0.893854668  0.096029   258.98
921  57901999999352.461  0.152851922  0.476912963  0.128464   356.93
922  60004999988589.406  0.365325338  0.398652400  0.129129   319.81
923  57517999937797.367  0.008143846  0.028786937  0.149192   452.01
924  51779000033840.508  0.216206152  0.958185759  0.079965   451.71
925  50479000017099.555  0.732811393  0.245417727  0.127146   403.21
926  50393000048931.828  0.541881100  0.049186345  0.095156   306.43
927  51517000032183.852  0.335548275  0.234472768  0.141847   338.55
928  49733999997730.555  0.614416983  0.976775261  0.083829   378.94
929  49482000006064.234  0.826235377  0.243654945  0.081120   401.64
930  48674000025890.156  0.093762404  0.078023199  0.113008   374.66
931  45459999959286.266  0.790319992  0.556725125  0.083036   366.29
932  46340999971556.930  0.760602271  0.285008776  0.076621   447.23
933  48512000042900.570  0.731675184  0.911761747  0.089209   347.62
934  48322999952873.117  0.722664049  0.634762286  0.142885   341.82
935  47308999979217.859  0.554981541  0.904443581  0.085589   411.29
936  30133000028681.191  0.450521840  0.488856252  0.134728   259.23
937  47168999984586.133  0.253175716  0.535224414  0.109655   507.33
938  39429999993351.930  0.812597374  0.970437971  0.146009   314.72
939  42905999958060.312  0.904412165  0.263426035  0.134678   436.26
940  45063000016785.156  0.726095366  0.600274580  0.141407   376.41
941  43435000015101.430  0.791733709  0.035597386  0.117755   459.19
942  42612999993635.672  0.880054350  0.886189182  0.083271   285.75
943  46883999970592.250  0.237483461  0.595113642  0.118588   400.33
944  42590999994716.867  0.459012867  0.303926400  0.133105   429.26
945  43883000014831.797  0.503518763  0.460388186  0.135988   421.79
946  41900000003251.742  0.924239105  0.220232626  0.129224   363.33
947  38545999993995.203  0.404015797  0.525213205  0.092152   297.11
948  38743999996566.859  0.133542821  0.979257119  0.118986   271.75
949  35813000023303.758  0.663778385  0.174922134  0.127035   354.65
950  39400999964773.570  0.837236188  1.027033762  0.099664   282.58
951  35543000036205.016  0.964749943  0.464376263  0.135159   357.39
952  35145000028109.543  0.108956367  0.103619150  0.147352   238.82
953  35718000005313.234  0.533719940  0.628215556  0.050130   227.79
954  32450999968071.234  0.882553662  0.644694955  0.119858   443.14
955  32510999993456.484  0.807790738  0.922448398  0.111036   286.25
956  60907000046258.180  1.040973707  0.154786794  0.104483   504.35
957  52274999941054.836  1.023897406  0.843334368  0.096650   338.85
958  59355999978393.375  0.348484656  0.192645952  0.146949   381.63
959  52452000055885.430  0.549354599  0.956498026  0.064026   393.71
960  53642000023296.258  0.531089729  0.707587895  0.080742   383.12
961  51019999967837.891  0.610683724  0.693127842  0.107234   395.24
962  51081000029477.367  0.665268896  0.133467946  0.143470   364.49
963  49397000004099.172  0.331603831  0.232048505  0.093844   329.86
964  54139999945835.867  0.022269529  0.099488654  0.073691   442.48
965  49448000047391.359  0.399741485  0.783460848  0.127779   317.72
966  50978000004533.859  0.979876711  0.916439229  0.138428   355.17
967  46087000004376.430  0.974536004  0.240310894  0.070725   286.96
968  47974000022468.055  0.861983211  0.328486673  0.075264   369.58
969  47614000042652.430  0.256554673  0.873095722  0.134226   397.74
970  47442999966771.320  0.924790629  0.700882340  0.047254   567.86
971  42836000010376.344  0.109258658  0.198370632  0.102029   330.02
972  43020999989068.273  0.462041013  0.686741682  0.092777   223.56
973  40246000013057.289  0.749215743  0.507728497  0.081236   331.91
974  40936000003387.516  0.136914099  0.425139517  0.092087   449.39
975  41960000046229.109  0.170412552  0.973464372  0.133207   385.28
976  35292000036186.836  0.393620616  0.534597841  0.106483   344.15
977  36342999992371.391  0.454473265  0.343538393  0.144826   397.37
978  34979999988509.719  0.610310223  0.443111172  0.116840   301.51
979  34010999972093.945  0.579283505  0.491301458  0.062518   320.72
980  36003999997588.445  0.227163329  0.311925244  0.148382   411.09
981  35930999977246.539  0.424930077  0.790217017  0.077199   320.10
982  36505000018760.695  0.545237368  0.431543130  0.108137   256.69
983  33651999981126.406  0.962247141  0.202559422  0.130825   251.79
984  33581000020199.695  0.015442464  0.400580989  0.138669   365.81
985  25259999987244.121  0.507496368  0.283992995  0.059163   308.75
986  34322999974558.645  0.479984743  0.246431764  0.137920   420.57
987  34253000035088.312  0.458789464  0.174602738  0.106324   444.33
988  31028999971157.289  0.528538057  0.402685856  0.070515   345.48
989  34500999989141.039  0.837878469  0.278584219  0.098472   308.39
990  30547000006437.125  0.054331925  0.597180112  0.114949   352.33
991  59958000028373.406  0.775264782  0.016337748  0.142626   387.12
992  58637999979215.383  0.561257745  0.354141268  0.076705   373.21
993  52126999971267.961  0.313628685  0.721292220  0.103843   396.60
994  54048000013575.609  0.946322756  0.170115497  0.132149   367.16
995  56005000055677.336  0.544954624  0.619539525  0.136699   340.65
996  54257999971910.211  0.054577493  1.004848882  0.115834   591.05
997  48245999944484.875  0.664968700  0.774868592  0.081542   316.99
998  54340999977768.688  0.858178393  0.136388580  0.114925   342.92
999  58201000041506.094  0.481120952  0.373102525  0.134509   391.06
1000  53819000004411.547  1.044363136  0.472387325  0.040158   468.42
