# halo-id  m200  ra  dec  z  vdisp
901  58857000012904.641  0.035436729  0.783876742  0.084476   387.19
902  56293000005639.680  0.080707533  0.137802628  0.137104   263.05
903  56572999937562.320  0.922481175  0.765468598  0.139787   365.88
904  57622999998836.328  0.051057687  0.249131998  0.140418   416.58
905  55609999990153.211  0.553592294  0.236966756  0.142845   457.90
906  56449000031650.727  0.888667271  0.621310685  0.115897   443.68
907  55123999994099.617  0.083492014  0.314412356  0.087252   308.29
908  48767999963674.750  0.571875403  0.688577507  0.117676   265.02
909  51931000049088.242  0.189382989  0.141524351  0.143224   338.95
910  54982999966056.992  0.474687337  0.220678157  0.134610   423.46
911  40019999972337.477  0.755342372  0.497788079  0.051889   515.04
912  49126999974678.133  0.785416559  0.188660964  0.143855   321.18
913  46695999967517.445  0.785854462  0.754064477  0.115245   512.05
914  48853999991974.555  0.515067606  0.707761468  0.146854   281.88
915  36693000009168.539  0.692984795  0.488130107  0.079873   433.70
916  40781999971274.211  0.676268816  0.743469298  0.080558   403.50
917  35403999993777.180  0.265089438  0.144602885  0.130209   311.37
918  35765999982448.523  0.842277274  0.444311557  0.086020   347.81
919  36517000041334.258  0.334482682  0.728328079  0.103583   207.42
920  35791000021361.594  0.969008755  0.893858369  0.096106   307.36
921  57901999999352.461  0.152791411  0.476912946  0.128702   352.23
922  60004999988589.406  0.365328095  0.398652941  0.129551   433.54
923  57517999937797.367  0.008032511  0.028787705  0.149434   344.77
924  51779000033840.508  0.216248947  0.958185026  0.080441   317.67
925  50479000017099.555  0.732810555  0.245417483  0.127212   398.08
926  50393000048931.828  0.541882426  0.049179975  0.095012   420.00
927  51517000032183.852  0.335550335  0.234473291  0.142171   357.17
928  49733999997730.555  0.614419723  0.976775994  0.083988   397.67
929  49482000006064.234  0.826233353  0.243655364  0.080932   382.50
930  48674000025890.156  0.093778600  0.078023112  0.113333   455.10
931  45459999959286.266  0.790320097  0.556722891  0.083097   308.36
932  46340999971556.930  0.760601834  0.285016176  0.076739   359.95
933  48512000042900.570  0.731663647  0.911767681  0.089252   360.05
934  48322999952873.117  0.722668185  0.634760157  0.143027   261.13
935  47308999979217.859  0.554973216  0.904443686  0.085778   313.93
936  30133000028681.191  0.450549154  0.488831817  0.134314   408.14
937  47168999984586.133  0.253173273  0.535222895  0.109826   320.59
938  39429999993351.930  0.812596170  0.970436801  0.146274   511.91
939  42905999958060.312  0.904413631  0.263423347  0.134984   312.55
940  45063000016785.156  0.726095733  0.600274423  0.141664   502.67
941  43435000015101.430  0.791715959  0.035601104  0.118290   354.45
942  42612999993635.672  0.880055607  0.886186669  0.083343   307.87
943  46883999970592.250  0.237488540  0.595104653  0.118302   394.22
944  42590999994716.867  0.459010406  0.303926679  0.133292   404.26
945  43883000014831.797  0.503516773  0.460387244  0.136180   312.66
946  41900000003251.742  0.924238739  0.220232574  0.129483   357.21
947  38545999993995.203  0.404015744  0.525215666  0.092247   401.39
948  38743999996566.859  0.133536066  0.979257975  0.119053   360.97
949  35813000023303.758  0.663772573  0.174919585  0.127176   303.94
950  39400999964773.570  0.837254845  1.027022226  0.099116   382.74
951  35543000036205.016  0.964748442  0.464376490  0.134617   411.98
952  35145000028109.543  0.108953173  0.103618225  0.147717   274.50
953  35718000005313.234  0.533715873  0.628216429  0.050247   455.67
954  32450999968071.234  0.882451333  0.644875736  0.119913    86.59
955  32510999993456.484  0.807791191  0.922447682  0.111193   352.16
956  60907000046258.180  1.040971508  0.154787073  0.104541   411.27
957  52274999941054.836  1.023919502  0.843308153  0.096958   468.24
958  59355999978393.375  0.348482910  0.192645865  0.147162   444.33
959  52452000055885.430  0.549345576  0.956501255  0.064130   473.51
960  53642000023296.258  0.531067109  0.707594178  0.080837   393.62
961  51019999967837.891  0.610675032  0.693123199  0.107516   506.58
962  51081000029477.367  0.665268373  0.133467841  0.143594   355.24
963  49397000004099.172  0.331600917  0.232050460  0.093921   244.63
964  54139999945835.867  0.022281833  0.099489195  0.073682   375.89
965  49448000047391.359  0.399739949  0.783460656  0.128478   342.48
966  50978000004533.859  0.979878265  0.916440555  0.138542   332.82
967  46087000004376.430  0.974535183  0.240296373  0.070840   527.15
968  47974000022468.055  0.861987976  0.328488645  0.075292   572.81
969  47614000042652.430  0.256554673  0.873094570  0.134305   445.72
970  47442999966771.320  0.924791973  0.700880490  0.047365   304.51
971  42836000010376.344  0.109257995  0.198371295  0.102168   355.35
972  43020999989068.273  0.462035655  0.686741368  0.093202   353.30
973  40246000013057.289  0.749214067  0.507728095  0.081064   409.65
974  40936000003387.516  0.136914413  0.425138452  0.091517   474.86
975  41960000046229.109  0.170429691  0.973463307  0.133375   408.61
976  35292000036186.836  0.393623967  0.534598888  0.106624   364.71
977  36342999992371.391  0.454471537  0.343539946  0.144890   347.75
978  34979999988509.719  0.610312143  0.443107437  0.116478   564.85
979  34010999972093.945  0.579284605  0.491297513  0.062520   205.28
980  36003999997588.445  0.227150082  0.311932627  0.148501   204.72
981  35930999977246.539  0.424927703  0.790216476  0.077098   367.54
982  36505000018760.695  0.545238275  0.431543915  0.108073   284.59
983  33651999981126.406  0.962247996  0.202558969  0.130998   246.08
984  33581000020199.695  0.015547742  0.400580098  0.138866   266.37
985  25259999987244.121  0.507496857  0.283991476  0.059295   288.55
986  34322999974558.645  0.479984359  0.246430664  0.138028   292.21
987  34253000035088.312  0.458787597  0.174604152  0.106724   352.63
988  31028999971157.289  0.528552317  0.402681562  0.070591   264.45
989  34500999989141.039  0.837878573  0.278583312  0.098908   390.22
990  30547000006437.125  0.054341908  0.597181368  0.114903   329.95
991  59958000028373.406  0.775265707  0.016337730  0.142757   453.89
992  58637999979215.383  0.561258879  0.354140395  0.076553   570.11
993  52126999971267.961  0.313634480  0.721292220  0.104000   451.70
994  54048000013575.609  0.946323542  0.170115235  0.132510   311.65
995  56005000055677.336  0.544953472  0.619539490  0.137395   451.73
996  54257999971910.211  0.054670781  1.004848481  0.116072   344.61
997  48245999944484.875  0.664969695  0.774867981  0.081629   401.62
998  54340999977768.688  0.858178742  0.136388283  0.116494   529.71
999  58201000041506.094  0.481118928  0.373102141  0.134546   454.58
1000  53819000004411.547  1.044372841  0.472380326  0.040319   379.41
